-0.03166295	0.05395315	-0.050657675	0.028578382	-0.019498128	-0.03758321	-0.03557792	0.03740192	0.033798013	0.016920336	0.05019131	0.055857193	0.041402727	0.07187016	-0.05273967	-0.051234823
-0.015265166	0.080277614	-0.019220684	-0.016477702	-0.024302792	-0.06836405	-0.06316439	0.07453334	0.031929024	-0.004176932	0.03274653	0.030351974	0.038436115	0.14571251	0.047979433	-0.027331611
-0.04162803	0.07661975	-0.047961775	-0.047715653	0.006674202	-0.11749144	-0.071876906	0.05172781	0.015874194	0.015003396	0.032500308	-0.026147192	-0.046779554	0.19891717	0.037070647	-0.00589842
0.020524178	0.041468844	-0.05103329	-2.7564254e-05	0.02339812	-0.07084809	-0.076007016	0.09807822	-0.012919844	0.043968726	-0.009318402	0.048852574	0.061863378	0.16099143	8.470205e-05	-0.064951524
-0.0031699885	0.009342284	-0.083913386	-0.04070006	-0.019007318	-0.07916359	-0.028139025	-0.007919203	0.038467024	0.016678026	0.037444573	-0.013428517	0.07423553	0.1196842	-0.018503655	-0.10150749
0.00047310325	0.0012439454	-0.027108444	0.015719004	0.008520303	-0.06852631	0.018994393	0.028859619	0.039968308	-0.033453673	-0.059834063	-0.032347795	0.062329903	0.08608351	0.063546225	-0.076584674
-0.10398028	0.054609388	-0.029788302	-0.038209524	-0.022738311	-0.12176554	-0.077301994	0.0046583833	0.031522714	0.07678656	0.024712844	0.017564513	0.027968274	0.1313646	0.058215827	-0.034186415
-0.02048083	0.061178036	0.030826088	-0.011894561	-0.01650563	-0.038859576	-0.025548514	0.10528621	0.036094207	0.030349636	0.0080619315	-0.031180369	0.026402494	0.112377696	0.036459226	-0.09531827
0.003763811	0.032379784	-0.011905628	0.04124197	-0.032854445	-0.04379731	-0.08528164	0.026369752	-0.008856943	-0.0007165972	-0.0056594643	0.022223258	0.06534945	0.0932087	0.082378305	-0.037907083
-0.025956074	0.07876635	-0.059168026	-0.01796781	0.0055580456	-0.009121901	-0.12455912	-0.018056696	-0.036156487	0.0084953215	0.052343816	0.08146363	0.043890752	0.13345554	0.0045555327	-0.01868617
-0.038341556	0.010185307	-0.009280323	-0.05502847	-0.019275324	-0.021914732	-0.10333626	-0.04732168	-0.019321185	0.007957341	0.04671207	0.0728832	0.06695652	0.053789377	0.022986922	-0.013900789
0.012173984	-0.03833443	-0.0016060265	-0.019669773	-0.04839351	-0.027400909	-0.111565836	0.028671239	-0.07378826	-0.022348467	0.049555723	0.062039543	0.061577458	0.052539956	0.04827179	-0.07215534
0.046614856	0.07509751	-0.0012699614	0.02909078	0.017028522	-0.018245654	0.0018494533	0.09560615	-0.012184694	0.0039694197	0.017600251	0.04278269	0.019496147	0.09125054	0.008365963	-0.010698369
-0.06532002	-0.09248845	0.08457207	0.03840995	-0.0093912715	-0.047521304	-0.028347204	0.07904586	0.007438647	0.09995197	0.019924972	0.03726504	0.0020169609	0.11962501	0.046966795	-0.0028157432
-0.03526106	0.02541919	-0.07471616	-0.035992645	-0.056471463	-0.17120767	-0.062289607	-0.026013535	-0.0076364283	0.014918571	-0.07308874	-0.025346547	0.0028735215	0.10277174	-0.035883967	0.005109917
0.04750101	0.033348333	0.012901949	0.021375338	-0.013791758	-0.07723636	-0.0767621	-0.05604296	0.01899679	-0.104384415	0.044886988	0.05621416	0.096148446	0.019343616	0.007671223	-0.0056466064
0.018326601	0.09632343	-0.077522084	-0.012777493	-0.050190862	-0.06367775	-0.018953243	0.025508214	0.018581655	0.0238166	0.025642417	-0.026164025	0.057721514	0.06370949	-0.026003335	-0.057409536
-0.04662624	-0.076054424	-0.013210698	0.0021116063	0.06761196	0.04693198	-0.020799123	0.101247795	-0.00017216304	-0.045180745	-0.108685814	0.027283492	0.09136139	0.08562863	0.0037843569	-0.017582608
0.026587358	-0.034965865	-0.056890782	-0.02902428	0.0094005	-0.026278522	-0.02923102	0.10349746	-0.013594285	0.041777935	0.020437993	-0.036987957	0.005410966	-0.001674616	0.032574154	-0.010964607
-0.032389402	0.030136127	-0.0024022951	0.08779892	0.00032424342	-0.0134098055	-0.08611092	0.017627306	-0.052020114	0.008051332	0.021479445	0.0353646	-0.0041837026	0.16128308	0.049241494	-0.06337293
0.03492832	0.029234929	-0.009589449	0.031441584	-0.0010210685	-0.15599272	-0.040297464	0.086676456	0.02874531	0.022339972	-0.0038809075	-0.059272066	0.0013007633	0.120255865	-0.011876077	0.036540117
0.0066313483	-0.054871343	-0.0062297755	-0.014466013	-0.05254245	0.030520888	-0.062814884	0.11761006	0.12662873	0.048555396	0.047879204	0.02080516	0.13055897	-0.0019882682	0.05861247	0.059539743
-0.006937005	0.11188362	-0.1496238	0.0059236623	0.061433215	0.008647736	-0.026405726	-0.05941222	-0.020561792	0.00944038	-0.03991769	0.14494886	-0.051384255	0.036137212	-0.088892825	-0.011415763
-0.079032056	0.027760115	0.066791095	0.09619202	-0.015499945	-0.105908215	-0.022057746	0.08151718	-0.025549034	-0.0032006742	-0.006912297	-0.008953283	-0.04859515	0.10680888	0.027771922	0.045704924
0.055435445	0.029034676	-0.04341406	0.064598866	-0.046935223	0.016501622	0.017357336	0.017841045	0.03385081	0.057600882	-0.03068341	0.015908984	-0.070685714	0.1974495	0.020902883	-0.13091567
0.055946458	0.0056399354	-0.006463604	0.019272042	-0.030835036	-0.07169111	-0.0067705424	0.0098615885	0.010745599	0.041430067	0.038538333	-0.085021056	0.061042212	0.03982922	0.029302439	-0.05156203
-0.03946704	0.06878773	-0.04483498	-0.026996955	0.043159656	-0.033817433	0.032546822	0.033792324	0.06717238	0.06056792	-0.031186927	0.05748649	0.023553727	0.07665156	0.050200906	-0.03496564
0.13086079	0.026433555	-0.020896167	-0.031429626	0.08177919	-0.17304379	0.019557606	0.12814616	0.032988247	0.009442886	-0.0014009489	-0.0533054	0.024749514	-0.088911936	0.011706686	-0.05627103
-0.04596383	0.0035539672	-0.019197362	0.058668606	-0.04887997	0.0011751696	-0.08652668	0.013800736	0.0070049963	-0.04378396	-0.0031733355	0.008549299	0.03245476	0.058316786	0.020627918	0.04766213
0.09935881	-0.03191228	0.009888995	-0.0688917	-0.05096268	-0.1329008	-0.024900766	-0.004589229	0.00091744616	-0.008619494	0.05495756	-0.06290672	0.02643964	0.25850004	0.058350578	0.025868483
0.03858211	-0.013701754	2.1122443e-05	0.049209356	-0.07672987	-0.064306796	-0.057237487	0.040530983	-0.016040556	-0.113215245	0.061070826	-0.10500071	0.07022942	0.12901182	0.033785593	0.023841081
-0.015378121	0.013018821	-0.016468339	0.053453278	-0.08087702	-0.09960418	-0.074102744	0.013849681	0.06867334	0.07399115	-0.007444137	-0.05214108	0.03605407	0.011565755	0.103542	-0.024393573
0.07373652	-0.06777547	0.02669359	0.049135663	-0.021185225	-0.039858922	-0.069289446	0.036616504	0.043899935	-0.047273666	-0.05215565	0.027936744	0.051628746	0.105666354	-0.0025079488	-0.006119966
-0.07126967	0.011261049	-0.03828745	0.030939259	-0.023409666	-0.10966516	0.04299556	0.016291142	0.042733338	0.0058913957	0.030167777	0.09499354	0.004455688	0.017211795	-0.0020855532	0.021491017
-0.04023494	0.0024462256	-0.057495154	0.021566626	-0.0292196	-0.032401346	-0.05830281	-0.05350003	0.0035707795	0.06955255	-0.0849636	0.058586996	-0.01395779	0.08705147	0.058002636	-0.028279739
-0.05015078	0.035856765	0.05555216	-0.049413037	-0.012988582	-0.07798183	-0.09010401	-0.05269759	0.0619282	0.046404243	0.07744504	-0.1089749	0.02076893	0.08501528	0.012677035	-0.007198706
-0.09352618	0.0029709109	0.014430005	0.049388442	0.022645844	0.008346569	-0.086112775	0.0062437686	-0.025254855	-0.008390101	0.11651488	-0.054770205	-0.0135884555	0.16520055	0.046970986	0.01392654
-0.037825294	0.09854499	-0.0057926127	0.02770408	-0.0075639263	-0.005226266	-0.036540337	0.042658996	0.036961026	0.0100490255	0.03845437	-0.08602514	0.08517168	0.07611501	-0.050050445	0.026772501
-0.07295232	-0.06696845	-0.06448426	0.041961547	-0.0036094526	0.038973555	-0.031440444	-0.020033486	-0.062035404	-0.059514455	0.08128407	0.08377844	0.083598614	0.03765588	0.06862196	-0.1293056
0.0049717543	-0.0024440552	-0.045989282	-0.01043833	-0.017790845	0.07176624	0.03699521	0.031050747	-0.02021428	0.045927454	0.041301	0.014219619	0.03458116	0.0699921	-0.00705247	-0.064087585
-0.040033974	-0.046450533	0.09132687	0.02982429	0.052060742	-0.13128108	0.0034996648	0.09242747	0.016696632	-0.058781736	-0.019095428	-0.101880595	0.093342125	0.0746059	-0.071998246	-0.038521226
-0.10392176	0.011529167	-0.031776484	0.024806174	-0.026105193	-0.048690267	-0.1579915	0.009528473	0.032489154	-6.3533385e-05	0.059259724	-0.020487562	-0.04120254	0.048650417	-0.08540075	-0.12295332
-0.009720632	-0.01146334	-0.047993965	-0.04297749	0.07387504	-0.0105733825	-0.04631788	0.10033454	-0.029052459	-0.019495841	-0.020849444	-0.016277235	-0.09065659	0.110755645	0.018976768	-0.008383987
-0.016148418	-0.09243001	0.057485025	-0.13983887	-0.18923944	-0.036804907	0.015320973	0.1405996	-0.023434514	-0.014026008	-0.059915565	0.08928965	0.013978209	0.16098374	0.04501896	-0.029923819
0.10502538	-0.066494815	0.0033483938	-0.009042093	-0.082905926	-0.08086039	-0.034722008	0.015881218	-0.01880468	0.027672678	-0.05538346	-0.03996249	0.08840259	0.06381357	0.037727423	-0.07247874
-0.04739742	0.009569335	0.0075119734	0.052237544	0.11470184	-0.02562177	0.041027173	0.017014647	0.009864692	0.06492404	-0.0024019324	0.04569467	-0.010633667	0.05621135	0.019503513	0.11933252
-0.03076937	0.023084	0.04003383	0.046429075	0.028545532	-0.03155179	-0.009347565	0.047500543	0.030915286	0.031818867	0.05770251	-0.06936741	-0.039212774	-0.024666099	0.07960243	-0.004130225
